device_id,screen_on_timestamp_unix,screen_on_timestamp_dt,screen_off_timestamp_unix,screen_off_timestamp_dt,screen_duration,unique_foreground_app_count,foreground_app_count,foreground_app_switch_count,foreground_app_switch_per_hour,foreground_app_duration_sum,foreground_app_duration_mean,unique_foreground_app_duration_max,concentration_ratio,foreground_apps_and_durations,unique_foreground_apps_and_durations
ab47b5f5ecded6b8,1677111467,2023-02-23 0:17,1677115879,2023-02-23 1:31,4412,4,9,8,6.527651859,4412,490.2222222,2260,0.512239347,1:4|106:10|115:27|106:3|115:54|110:11|106:440|115:2056|106:1807,106:2260|115:2137|110:11|1:4
ab47b5f5ecded6b8,1677139121,2023-02-23 7:58,1677139130,2023-02-23 7:58,9,1,1,0,0,9,9,9,1,106:09:00,106:09:00
ab47b5f5ecded6b8,1677139138,2023-02-23 7:58,1677140864,2023-02-23 8:27,1726,7,29,28,58.400927,1724,59.44827586,792,0.459396752,106:10|107:215|106:1|107:18|106:60|107:3|106:1|107:2|106:2|108:298|106:3|117:51|132:55|117:30|132:5|117:56|106:2|107:4|106:5|108:485|107:8|106:5|139:252|107:3|106:6|111:76|106:3|107:56|108:9,108:792|107:309|139:252|117:137|106:98|111:76|132:60
ab47b5f5ecded6b8,1677140868,2023-02-23 8:27,1677140879,2023-02-23 8:27,11,1,1,0,0,11,11,11,1,108:11:00,108:11:00
ab47b5f5ecded6b8,1677140882,2023-02-23 8:28,1677140908,2023-02-23 8:28,26,1,1,0,0,26,26,26,1,108:26:00,108:26:00
ab47b5f5ecded6b8,1677141085,2023-02-23 8:31,1677141103,2023-02-23 8:31,18,1,1,0,0,18,18,18,1,108:18:00,108:18:00
ab47b5f5ecded6b8,1677142529,2023-02-23 8:55,1677142557,2023-02-23 8:55,28,1,1,0,0,28,28,28,1,108:28:00,108:28:00
ab47b5f5ecded6b8,1677142704,2023-02-23 8:58,1677142713,2023-02-23 8:58,9,1,1,0,0,9,9,9,1,108:09:00,108:09:00
ab47b5f5ecded6b8,1677144405,2023-02-23 9:26,1677144420,2023-02-23 9:27,15,1,1,0,0,15,15,15,1,108:15:00,108:15:00
ab47b5f5ecded6b8,1677144426,2023-02-23 9:27,1677144457,2023-02-23 9:27,31,3,3,2,232.2580645,31,10.33333333,20,0.64516129,108:20|106:4|107:7,108:20|107:7|106:4
ab47b5f5ecded6b8,1677146023,2023-02-23 9:53,1677146030,2023-02-23 9:53,7,1,1,0,0,7,7,7,1,107:07:00,107:07:00
ab47b5f5ecded6b8,1677146817,2023-02-23 10:06,1677146827,2023-02-23 10:07,10,1,1,0,0,10,10,10,1,107:10:00,107:10:00
ab47b5f5ecded6b8,1677146828,2023-02-23 10:07,1677146839,2023-02-23 10:07,11,1,1,0,0,11,11,11,1,107:11:00,107:11:00
ab47b5f5ecded6b8,1677148530,2023-02-23 10:35,1677148543,2023-02-23 10:35,13,1,1,0,0,13,13,13,1,107:13:00,107:13:00
ab47b5f5ecded6b8,1677148555,2023-02-23 10:35,1677148565,2023-02-23 10:36,10,1,1,0,0,10,10,10,1,107:10:00,107:10:00
ab47b5f5ecded6b8,1677148570,2023-02-23 10:36,1677148580,2023-02-23 10:36,10,1,1,0,0,10,10,10,1,107:10:00,107:10:00
ab47b5f5ecded6b8,1677148612,2023-02-23 10:36,1677148623,2023-02-23 10:37,11,1,1,0,0,11,11,11,1,107:11:00,107:11:00
ab47b5f5ecded6b8,1677148633,2023-02-23 10:37,1677148644,2023-02-23 10:37,11,1,1,0,0,11,11,11,1,107:11:00,107:11:00
ab47b5f5ecded6b8,1677148645,2023-02-23 10:37,1677148655,2023-02-23 10:37,10,1,1,0,0,10,10,10,1,107:10:00,107:10:00
ab47b5f5ecded6b8,1677148658,2023-02-23 10:37,1677148668,2023-02-23 10:37,10,1,1,0,0,10,10,10,1,107:10:00,107:10:00
ab47b5f5ecded6b8,1677148674,2023-02-23 10:37,1677148684,2023-02-23 10:38,10,1,1,0,0,10,10,10,1,107:10:00,107:10:00
ab47b5f5ecded6b8,1677148692,2023-02-23 10:38,1677148715,2023-02-23 10:38,23,1,1,0,0,23,23,23,1,107:23:00,107:23:00
ab47b5f5ecded6b8,1677149502,2023-02-23 10:51,1677149970,2023-02-23 10:59,468,6,16,15,115.3846154,465,29.0625,218,0.468817204,107:190|108:104|38:3|112:10|108:2|38:2|112:5|108:60|107:21|106:1|107:2|108:7|106:38|115:8|107:5|106:7,107:218|108:173|106:46|112:15|115:8|38:5
ab47b5f5ecded6b8,1677151168,2023-02-23 11:19,1677151178,2023-02-23 11:19,10,1,1,0,0,10,10,10,1,106:10:00,106:10:00
ab47b5f5ecded6b8,1677151545,2023-02-23 11:25,1677151557,2023-02-23 11:25,12,1,1,0,0,12,12,12,1,106:12:00,106:12:00
ab47b5f5ecded6b8,1677151592,2023-02-23 11:26,1677151607,2023-02-23 11:26,15,2,2,1,240,15,7.5,10,0.666666667,106:5|107:10,107:10|106:5
ab47b5f5ecded6b8,1677151700,2023-02-23 11:28,1677152415,2023-02-23 11:40,715,4,7,6,30.20979021,714,102,395,0.553221289,107:202|106:2|108:64|106:2|108:1|127:52|106:391,106:395|107:202|108:65|127:52
ab47b5f5ecded6b8,1677156701,2023-02-23 12:51,1677156778,2023-02-23 12:52,77,2,2,1,46.75324675,77,38.5,70,0.909090909,106:7|107:70,107:70|106:7
ab47b5f5ecded6b8,1677157050,2023-02-23 12:57,1677157060,2023-02-23 12:57,10,1,1,0,0,10,10,10,1,107:10:00,107:10:00
ab47b5f5ecded6b8,1677161651,2023-02-23 14:14,1677162397,2023-02-23 14:26,746,4,11,10,48.25737265,745,67.72727273,367,0.49261745,107:334|106:2|117:97|107:22|117:194|107:6|106:3|108:79|106:2|108:1|107:5,107:367|117:291|108:80|106:7
ab47b5f5ecded6b8,1677162429,2023-02-23 14:27,1677162669,2023-02-23 14:31,240,2,2,1,15,240,120,130,0.541666667,107:110|106:130,106:130|107:110
ab47b5f5ecded6b8,1677162685,2023-02-23 14:31,1677162835,2023-02-23 14:33,150,4,9,8,192,149,16.55555556,67,0.44966443,108:8|106:4|127:7|107:50|106:4|127:60|106:2|107:11|106:3,127:67|107:61|106:13|108:8
ab47b5f5ecded6b8,1677162836,2023-02-23 14:33,1677162866,2023-02-23 14:34,30,1,1,0,0,30,30,30,1,106:30:00,106:30:00
ab47b5f5ecded6b8,1677165169,2023-02-23 15:12,1677165183,2023-02-23 15:13,14,1,1,0,0,14,14,14,1,106:14:00,106:14:00
ab47b5f5ecded6b8,1677166067,2023-02-23 15:27,1677166178,2023-02-23 15:29,111,4,5,4,129.7297297,109,21.8,58,0.532110092,131:5|107:28|134:58|107:10|108:8,134:58|107:38|108:8|131:5
ab47b5f5ecded6b8,1677175138,2023-02-23 17:58,1677175179,2023-02-23 17:59,41,3,3,2,175.6097561,41,13.66666667,26,0.634146341,108:13|106:2|107:26,107:26|108:13|106:2
ab47b5f5ecded6b8,1677175778,2023-02-23 18:09,1677175803,2023-02-23 18:10,25,1,1,0,0,25,25,25,1,107:25:00,107:25:00
ab47b5f5ecded6b8,1677175830,2023-02-23 18:10,1677175871,2023-02-23 18:11,41,2,3,2,175.6097561,41,13.66666667,21,0.512195122,107:14|134:20|107:7,107:21|134:20
ab47b5f5ecded6b8,1677175872,2023-02-23 18:11,1677175881,2023-02-23 18:11,9,1,1,0,0,9,9,9,1,107:09:00,107:09:00
ab47b5f5ecded6b8,1677178780,2023-02-23 18:59,1677178800,2023-02-23 19:00,20,1,1,0,0,20,20,20,1,107:20:00,107:20:00
ab47b5f5ecded6b8,1677180725,2023-02-23 19:32,1677180735,2023-02-23 19:32,10,1,1,0,0,10,10,10,1,107:10:00,107:10:00
ab47b5f5ecded6b8,1677181420,2023-02-23 19:43,1677181585,2023-02-23 19:46,165,2,3,2,43.63636364,165,55,119,0.721212121,107:105|106:46|107:14,107:119|106:46
ab47b5f5ecded6b8,1677181595,2023-02-23 19:46,1677181606,2023-02-23 19:46,11,1,1,0,0,11,11,11,1,107:11:00,107:11:00
ab47b5f5ecded6b8,1677181665,2023-02-23 19:47,1677181675,2023-02-23 19:47,10,1,1,0,0,10,10,10,1,107:10:00,107:10:00
ab47b5f5ecded6b8,1677182305,2023-02-23 19:58,1677182318,2023-02-23 19:58,13,1,1,0,0,13,13,13,1,107:13:00,107:13:00
ab47b5f5ecded6b8,1677186624,2023-02-23 21:10,1677187285,2023-02-23 21:21,661,5,9,8,43.57034796,661,73.44444444,384,0.580937973,134:18|107:3|106:2|128:68|106:21|115:384|106:3|107:160|106:2,115:384|107:163|128:68|106:28|134:18
ab47b5f5ecded6b8,1677189582,2023-02-23 21:59,1677189595,2023-02-23 21:59,13,1,1,0,0,13,13,13,1,106:13:00,106:13:00
ab47b5f5ecded6b8,1677189609,2023-02-23 22:00,1677189619,2023-02-23 22:00,10,1,1,0,0,10,10,10,1,106:10:00,106:10:00
ab47b5f5ecded6b8,1677190148,2023-02-23 22:09,1677194644,2023-02-23 23:24,4496,5,10,9,7.206405694,4495,449.5,2554,0.568186874,106:51|115:916|106:3|121:16|106:6|107:36|106:12|115:1638|108:10|106:1807,115:2554|106:1879|107:36|121:16|108:10
ab47b5f5ecded6b8,1677210367,2023-02-24 3:46,1677210385,2023-02-24 3:46,18,1,1,0,0,18,18,18,1,106:18:00,106:18:00
ab47b5f5ecded6b8,1677210387,2023-02-24 3:46,1677212584,2023-02-24 4:23,2197,9,48,47,77.01411015,2194,45.70833333,737,0.335916135,106:52|107:47|38:3|129:16|107:2|38:2|129:28|107:2|129:6|107:2|38:2|129:10|107:2|38:2|129:8|38:2|129:3|107:2|38:2|129:2|107:3|38:5|129:2|38:2|129:3|107:302|106:1|107:3|106:3|108:372|106:2|108:1|106:4|117:8|110:4|117:707|106:2|111:38|117:22|111:130|106:28|107:240|108:40|38:3|132:13|108:28|107:6|106:27,117:737|107:611|108:441|111:168|106:119|129:78|38:23|132:13|110:4
ab47b5f5ecded6b8,1677212812,2023-02-24 4:26,1677212822,2023-02-24 4:27,10,1,1,0,0,10,10,10,1,106:10:00,106:10:00
ab47b5f5ecded6b8,1677212831,2023-02-24 4:27,1677212965,2023-02-24 4:29,134,1,1,0,0,134,134,134,1,106:134,106:134
ab47b5f5ecded6b8,1677213209,2023-02-24 4:33,1677213229,2023-02-24 4:33,20,1,1,0,0,20,20,20,1,106:20:00,106:20:00
ab47b5f5ecded6b8,1677219301,2023-02-24 6:15,1677219322,2023-02-24 6:15,21,2,3,2,342.8571429,21,7,11,0.523809524,106:1|121:10|106:10,106:11|121:10
ab47b5f5ecded6b8,1677223349,2023-02-24 7:22,1677223374,2023-02-24 7:22,25,1,1,0,0,25,25,25,1,106:25:00,106:25:00
ab47b5f5ecded6b8,1677224113,2023-02-24 7:35,1677224126,2023-02-24 7:35,13,1,1,0,0,13,13,13,1,106:13:00,106:13:00
ab47b5f5ecded6b8,1677224329,2023-02-24 7:38,1677224339,2023-02-24 7:38,10,1,1,0,0,10,10,10,1,106:10:00,106:10:00
ab47b5f5ecded6b8,1677224389,2023-02-24 7:39,1677224406,2023-02-24 7:40,17,1,1,0,0,17,17,17,1,106:17:00,106:17:00
ab47b5f5ecded6b8,1677224570,2023-02-24 7:42,1677227178,2023-02-24 8:26,2608,4,8,7,9.662576687,2607,325.875,2560,0.981971615,106:15|110:3|106:5|135:2560|106:3|107:9|110:6|106:6,135:2560|106:29|107:9|110:9
ab47b5f5ecded6b8,1677227182,2023-02-24 8:26,1677227189,2023-02-24 8:26,7,1,1,0,0,7,7,7,1,106:07:00,106:07:00
ab47b5f5ecded6b8,1677227199,2023-02-24 8:26,1677227220,2023-02-24 8:27,21,1,1,0,0,21,21,21,1,106:21:00,106:21:00
ab47b5f5ecded6b8,1677227351,2023-02-24 8:29,1677227362,2023-02-24 8:29,11,1,1,0,0,11,11,11,1,106:11:00,106:11:00
ab47b5f5ecded6b8,1677227366,2023-02-24 8:29,1677227382,2023-02-24 8:29,16,1,1,0,0,16,16,16,1,106:16:00,106:16:00
ab47b5f5ecded6b8,1677227397,2023-02-24 8:29,1677227408,2023-02-24 8:30,11,1,1,0,0,11,11,11,1,106:11:00,106:11:00
ab47b5f5ecded6b8,1677227413,2023-02-24 8:30,1677227434,2023-02-24 8:30,21,1,1,0,0,21,21,21,1,106:21:00,106:21:00
ab47b5f5ecded6b8,1677227464,2023-02-24 8:31,1677227474,2023-02-24 8:31,10,1,1,0,0,10,10,10,1,106:10:00,106:10:00
ab47b5f5ecded6b8,1677227478,2023-02-24 8:31,1677227488,2023-02-24 8:31,10,1,1,0,0,10,10,10,1,106:10:00,106:10:00
ab47b5f5ecded6b8,1677227539,2023-02-24 8:32,1677227561,2023-02-24 8:32,22,1,1,0,0,22,22,22,1,106:22:00,106:22:00
ab47b5f5ecded6b8,1677227564,2023-02-24 8:32,1677227573,2023-02-24 8:32,9,1,1,0,0,9,9,9,1,106:09:00,106:09:00
ab47b5f5ecded6b8,1677227864,2023-02-24 8:37,1677228445,2023-02-24 8:47,581,3,7,6,37.17728055,581,83,535,0.920826162,106:11|107:338|134:31|107:6|106:2|107:191|106:2,107:535|134:31|106:15
ab47b5f5ecded6b8,1677228598,2023-02-24 8:49,1677228625,2023-02-24 8:50,27,2,2,1,133.3333333,27,13.5,17,0.62962963,125:17|106:10,125:17|106:10
ab47b5f5ecded6b8,1677228656,2023-02-24 8:50,1677228854,2023-02-24 8:54,198,3,4,3,54.54545455,197,49.25,95,0.482233503,106:8|107:95|108:9|106:85,107:95|106:93|108:9
ab47b5f5ecded6b8,1677229198,2023-02-24 8:59,1677229209,2023-02-24 9:00,11,1,1,0,0,11,11,11,1,106:11:00,106:11:00
ab47b5f5ecded6b8,1677231210,2023-02-24 9:33,1677231243,2023-02-24 9:34,33,2,2,1,109.0909091,33,16.5,23,0.696969697,125:23|106:10,125:23|106:10
ab47b5f5ecded6b8,1677235312,2023-02-24 10:41,1677235330,2023-02-24 10:42,18,2,2,1,200,18,9,9,0.5,106:9|107:9,106:9|107:9
ab47b5f5ecded6b8,1677235355,2023-02-24 10:42,1677235359,2023-02-24 10:42,4,1,1,0,0,4,4,4,1,107:04:00,107:04:00
ab47b5f5ecded6b8,1677236049,2023-02-24 10:54,1677236066,2023-02-24 10:54,17,1,1,0,0,17,17,17,1,107:17:00,107:17:00
ab47b5f5ecded6b8,1677236813,2023-02-24 11:06,1677237897,2023-02-24 11:24,1084,7,17,16,53.13653137,1080,63.52941176,588,0.544444444,107:80|117:87|107:8|106:16|107:331|106:2|108:4|107:5|106:4|1:19|107:86|108:2|107:64|110:16|107:14|106:3|115:339,107:588|115:339|117:87|106:25|1:19|110:16|108:6
ab47b5f5ecded6b8,1677237899,2023-02-24 11:24,1677238371,2023-02-24 11:32,472,6,9,8,61.01694915,471,52.33333333,346,0.734607219,115:189|117:8|115:157|106:2|38:8|106:6|107:65|108:33|106:3,115:346|107:65|108:33|106:11|38:8|117:8
ab47b5f5ecded6b8,1677239263,2023-02-24 11:47,1677239430,2023-02-24 11:50,167,2,4,3,64.67065868,167,41.75,148,0.886227545,106:15|38:67|106:4|38:81,38:148|106:19
ab47b5f5ecded6b8,1677240143,2023-02-24 12:02,1677240153,2023-02-24 12:02,10,1,1,0,0,10,10,10,1,38:10:00,38:10:00
ab47b5f5ecded6b8,1677240514,2023-02-24 12:08,1677240525,2023-02-24 12:08,11,1,1,0,0,11,11,11,1,38:11:00,38:11:00
ab47b5f5ecded6b8,1677240527,2023-02-24 12:08,1677240537,2023-02-24 12:08,10,1,1,0,0,10,10,10,1,38:10:00,38:10:00
ab47b5f5ecded6b8,1677240612,2023-02-24 12:10,1677240624,2023-02-24 12:10,12,1,1,0,0,12,12,12,1,38:12:00,38:12:00
ab47b5f5ecded6b8,1677241445,2023-02-24 12:24,1677241458,2023-02-24 12:24,13,1,1,0,0,13,13,13,1,38:13:00,38:13:00
ab47b5f5ecded6b8,1677241460,2023-02-24 12:24,1677241594,2023-02-24 12:26,134,4,5,4,107.4626866,134,26.8,102,0.76119403,38:18|108:102|106:2|107:9|106:3,108:102|38:18|107:9|106:5
ab47b5f5ecded6b8,1677241597,2023-02-24 12:26,1677241607,2023-02-24 12:26,10,1,1,0,0,10,10,10,1,106:10:00,106:10:00
ab47b5f5ecded6b8,1677243855,2023-02-24 13:04,1677243873,2023-02-24 13:04,18,1,1,0,0,18,18,18,1,106:18:00,106:18:00
ab47b5f5ecded6b8,1677243875,2023-02-24 13:04,1677244054,2023-02-24 13:07,179,1,1,0,0,179,179,179,1,106:179,106:179
ab47b5f5ecded6b8,1677244081,2023-02-24 13:08,1677244108,2023-02-24 13:08,27,1,1,0,0,27,27,27,1,106:27:00,106:27:00
ab47b5f5ecded6b8,1677244633,2023-02-24 13:17,1677244653,2023-02-24 13:17,20,1,1,0,0,20,20,20,1,106:20:00,106:20:00
ab47b5f5ecded6b8,1677244674,2023-02-24 13:17,1677244676,2023-02-24 13:17,2,1,1,0,0,2,2,2,1,125:02:00,125:02:00
ab47b5f5ecded6b8,1677244677,2023-02-24 13:17,1677244707,2023-02-24 13:18,30,2,2,1,120,30,15,19,0.633333333,125:19|106:11,125:19|106:11
ab47b5f5ecded6b8,1677245091,2023-02-24 13:24,1677245194,2023-02-24 13:26,103,3,3,2,69.90291262,103,34.33333333,72,0.699029126,125:21|106:10|107:72,107:72|125:21|106:10
ab47b5f5ecded6b8,1677245384,2023-02-24 13:29,1677245395,2023-02-24 13:29,11,1,1,0,0,11,11,11,1,107:11:00,107:11:00
ab47b5f5ecded6b8,1677245448,2023-02-24 13:30,1677245781,2023-02-24 13:36,333,3,5,4,43.24324324,332,66.4,316,0.951807229,107:316|108:12|106:2|108:1|106:1,107:316|108:13|106:3
ab47b5f5ecded6b8,1677245783,2023-02-24 13:36,1677245821,2023-02-24 13:37,38,2,3,2,189.4736842,38,12.66666667,25,0.657894737,106:11|121:25|106:2,121:25|106:13
ab47b5f5ecded6b8,1677247021,2023-02-24 13:57,1677247249,2023-02-24 14:00,228,5,6,5,78.94736842,227,37.83333333,139,0.612334802,121:6|106:59|115:10|106:2|108:11|107:139,107:139|106:61|108:11|115:10|121:6
ab47b5f5ecded6b8,1677250524,2023-02-24 14:55,1677252215,2023-02-24 15:23,1691,3,7,6,12.7735068,1691,241.5714286,1468,0.86812537,107:1424|106:2|38:150|107:39|38:69|106:2|107:5,107:1468|38:219|106:4
ab47b5f5ecded6b8,1677252256,2023-02-24 15:24,1677252267,2023-02-24 15:24,11,1,1,0,0,11,11,11,1,107:11:00,107:11:00
ab47b5f5ecded6b8,1677252302,2023-02-24 15:25,1677252305,2023-02-24 15:25,3,1,1,0,0,3,3,3,1,107:03:00,107:03:00
ab47b5f5ecded6b8,1677252317,2023-02-24 15:25,1677252551,2023-02-24 15:29,234,4,9,8,123.0769231,233,25.88888889,118,0.506437768,107:6|106:2|38:85|107:25|38:8|106:3|107:87|108:8|106:9,107:118|38:93|106:14|108:8
ab47b5f5ecded6b8,1677253399,2023-02-24 15:43,1677253401,2023-02-24 15:43,2,1,1,0,0,2,2,2,1,106:02:00,106:02:00
ab47b5f5ecded6b8,1677253870,2023-02-24 15:51,1677253877,2023-02-24 15:51,7,1,1,0,0,7,7,7,1,106:07:00,106:07:00
ab47b5f5ecded6b8,1677254067,2023-02-24 15:54,1677254078,2023-02-24 15:54,11,1,1,0,0,11,11,11,1,106:11:00,106:11:00
ab47b5f5ecded6b8,1677254259,2023-02-24 15:57,1677254270,2023-02-24 15:57,11,1,1,0,0,11,11,11,1,106:11:00,106:11:00
ab47b5f5ecded6b8,1677254351,2023-02-24 15:59,1677254365,2023-02-24 15:59,14,1,1,0,0,14,14,14,1,106:14:00,106:14:00
ab47b5f5ecded6b8,1677254393,2023-02-24 15:59,1677254405,2023-02-24 16:00,12,1,1,0,0,12,12,12,1,106:12:00,106:12:00
ab47b5f5ecded6b8,1677254634,2023-02-24 16:03,1677254645,2023-02-24 16:04,11,1,1,0,0,11,11,11,1,106:11:00,106:11:00
ab47b5f5ecded6b8,1677255176,2023-02-24 16:12,1677255178,2023-02-24 16:12,2,1,1,0,0,2,2,2,1,106:02:00,106:02:00
ab47b5f5ecded6b8,1677255180,2023-02-24 16:13,1677255191,2023-02-24 16:13,11,1,1,0,0,11,11,11,1,106:11:00,106:11:00
ab47b5f5ecded6b8,1677255192,2023-02-24 16:13,1677255420,2023-02-24 16:17,228,2,2,1,15.78947368,228,114,212,0.929824561,106:16|107:212,107:212|106:16
ab47b5f5ecded6b8,1677255752,2023-02-24 16:22,1677256618,2023-02-24 16:36,866,5,13,12,49.88452656,863,66.38461538,335,0.388180765,107:135|106:3|111:129|108:89|107:12|130:13|107:135|108:4|106:57|108:223|106:5|107:53|108:5,107:335|108:321|111:129|106:65|130:13
ab47b5f5ecded6b8,1677257508,2023-02-24 16:51,1677257511,2023-02-24 16:51,3,1,1,0,0,3,3,3,1,108:03:00,108:03:00
ab47b5f5ecded6b8,1677258680,2023-02-24 17:11,1677258684,2023-02-24 17:11,4,1,1,0,0,4,4,4,1,108:04:00,108:04:00
ab47b5f5ecded6b8,1677258840,2023-02-24 17:14,1677258966,2023-02-24 17:16,126,3,4,3,85.71428571,125,31.25,100,0.8,108:22|106:2|108:1|107:100,107:100|108:23|106:2
ab47b5f5ecded6b8,1677259038,2023-02-24 17:17,1677259203,2023-02-24 17:20,165,1,1,0,0,165,165,165,1,107:165,107:165
ab47b5f5ecded6b8,1677259226,2023-02-24 17:20,1677259228,2023-02-24 17:20,2,1,1,0,0,2,2,2,1,107:02:00,107:02:00
ab47b5f5ecded6b8,1677259275,2023-02-24 17:21,1677259326,2023-02-24 17:22,51,1,1,0,0,51,51,51,1,107:51:00,107:51:00
ab47b5f5ecded6b8,1677259346,2023-02-24 17:22,1677259348,2023-02-24 17:22,2,1,1,0,0,2,2,2,1,107:02:00,107:02:00
ab47b5f5ecded6b8,1677259396,2023-02-24 17:23,1677259547,2023-02-24 17:25,151,1,1,0,0,151,151,151,1,107:151,107:151
ab47b5f5ecded6b8,1677259568,2023-02-24 17:26,1677259847,2023-02-24 17:30,279,3,4,3,38.70967742,278,69.5,214,0.769784173,107:2|106:3|117:61|107:212,107:214|117:61|106:3
ab47b5f5ecded6b8,1677259945,2023-02-24 17:32,1677259958,2023-02-24 17:32,13,1,1,0,0,13,13,13,1,107:13:00,107:13:00
ab47b5f5ecded6b8,1677259977,2023-02-24 17:32,1677259986,2023-02-24 17:33,9,1,1,0,0,9,9,9,1,107:09:00,107:09:00
ab47b5f5ecded6b8,1677260079,2023-02-24 17:34,1677260096,2023-02-24 17:34,17,1,1,0,0,17,17,17,1,107:17:00,107:17:00
ab47b5f5ecded6b8,1677260139,2023-02-24 17:35,1677260309,2023-02-24 17:38,170,1,1,0,0,170,170,170,1,107:170,107:170
ab47b5f5ecded6b8,1677260328,2023-02-24 17:38,1677260391,2023-02-24 17:39,63,1,1,0,0,63,63,63,1,107:63,107:63
ab47b5f5ecded6b8,1677260567,2023-02-24 17:42,1677261979,2023-02-24 18:06,1412,4,9,8,20.39660057,1412,156.8888889,635,0.449716714,107:75|106:3|107:3|106:17|115:486|117:635|115:6|106:2|107:185,117:635|115:492|107:263|106:22
ab47b5f5ecded6b8,1677262240,2023-02-24 18:10,1677262255,2023-02-24 18:10,15,1,1,0,0,15,15,15,1,107:15:00,107:15:00
ab47b5f5ecded6b8,1677263322,2023-02-24 18:28,1677263327,2023-02-24 18:28,5,1,1,0,0,5,5,5,1,107:05:00,107:05:00
ab47b5f5ecded6b8,1677263407,2023-02-24 18:30,1677263416,2023-02-24 18:30,9,1,1,0,0,9,9,9,1,107:09:00,107:09:00
ab47b5f5ecded6b8,1677263420,2023-02-24 18:30,1677263450,2023-02-24 18:30,30,1,1,0,0,30,30,30,1,107:30:00,107:30:00
ab47b5f5ecded6b8,1677266330,2023-02-24 19:18,1677266331,2023-02-24 19:18,1,1,1,0,0,1,1,1,1,107:01:00,107:01:00
ab47b5f5ecded6b8,1677266333,2023-02-24 19:18,1677266337,2023-02-24 19:18,4,1,1,0,0,4,4,4,1,107:04:00,107:04:00
ab47b5f5ecded6b8,1677266340,2023-02-24 19:19,1677266349,2023-02-24 19:19,9,1,1,0,0,9,9,9,1,107:09:00,107:09:00
ab47b5f5ecded6b8,1677266614,2023-02-24 19:23,1677266628,2023-02-24 19:23,14,1,1,0,0,14,14,14,1,107:14:00,107:14:00
ab47b5f5ecded6b8,1677267433,2023-02-24 19:37,1677267441,2023-02-24 19:37,8,1,1,0,0,8,8,8,1,107:08:00,107:08:00
ab47b5f5ecded6b8,1677267516,2023-02-24 19:38,1677267528,2023-02-24 19:38,12,1,1,0,0,12,12,12,1,107:12:00,107:12:00
ab47b5f5ecded6b8,1677267535,2023-02-24 19:38,1677267537,2023-02-24 19:38,2,1,1,0,0,2,2,2,1,107:02:00,107:02:00
ab47b5f5ecded6b8,1677267538,2023-02-24 19:38,1677267552,2023-02-24 19:39,14,1,1,0,0,14,14,14,1,107:14:00,107:14:00
ab47b5f5ecded6b8,1677267707,2023-02-24 19:41,1677267719,2023-02-24 19:41,12,1,1,0,0,12,12,12,1,107:12:00,107:12:00
ab47b5f5ecded6b8,1677267753,2023-02-24 19:42,1677268070,2023-02-24 19:47,317,2,3,2,22.71293375,317,105.6666667,296,0.933753943,107:70|110:21|107:226,107:296|110:21
ab47b5f5ecded6b8,1677268090,2023-02-24 19:48,1677268193,2023-02-24 19:49,103,5,7,6,209.7087379,103,14.71428571,54,0.524271845,107:54|106:4|108:6|106:27|116:8|110:2|106:2,107:54|106:33|116:8|108:6|110:2
ab47b5f5ecded6b8,1677268194,2023-02-24 19:49,1677268208,2023-02-24 19:50,14,1,1,0,0,14,14,14,1,106:14:00,106:14:00
ab47b5f5ecded6b8,1677268408,2023-02-24 19:53,1677268418,2023-02-24 19:53,10,1,1,0,0,10,10,10,1,106:10:00,106:10:00
ab47b5f5ecded6b8,1677268419,2023-02-24 19:53,1677268450,2023-02-24 19:54,31,1,1,0,0,31,31,31,1,106:31:00,106:31:00
ab47b5f5ecded6b8,1677268962,2023-02-24 20:02,1677268973,2023-02-24 20:02,11,1,1,0,0,11,11,11,1,106:11:00,106:11:00
ab47b5f5ecded6b8,1677269651,2023-02-24 20:14,1677269819,2023-02-24 20:16,168,4,6,5,107.1428571,167,27.83333333,145,0.868263473,106:9|107:5|110:6|107:140|108:4|106:3,107:145|106:12|110:6|108:4
ab47b5f5ecded6b8,1677269826,2023-02-24 20:17,1677269835,2023-02-24 20:17,9,1,1,0,0,9,9,9,1,106:09:00,106:09:00
ab47b5f5ecded6b8,1677277513,2023-02-24 22:25,1677277966,2023-02-24 22:32,453,3,4,3,23.8410596,453,113.25,434,0.958057395,136:5|106:2|107:434|106:12,107:434|106:14|136:5
ab47b5f5ecded6b8,1677277990,2023-02-24 22:33,1677278001,2023-02-24 22:33,11,1,1,0,0,11,11,11,1,106:11:00,106:11:00
ab47b5f5ecded6b8,1677278011,2023-02-24 22:33,1677278030,2023-02-24 22:33,19,1,1,0,0,19,19,19,1,106:19:00,106:19:00
ab47b5f5ecded6b8,1677278051,2023-02-24 22:34,1677278061,2023-02-24 22:34,10,1,1,0,0,10,10,10,1,106:10:00,106:10:00
ab47b5f5ecded6b8,1677278073,2023-02-24 22:34,1677278086,2023-02-24 22:34,13,1,1,0,0,13,13,13,1,106:13:00,106:13:00
