pipeline,model,params,n_clusters,silhouette,davies_bouldin,valid,actual_cluster_count
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 7, 'n_init': 20, 'tol': 0.0001}",7,0.838069684011901,0.8854448119671974,True,7
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 7, 'n_init': 10, 'tol': 0.001}",7,0.8380426404259501,0.8878858096204836,True,7
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 7, 'n_init': 20, 'tol': 0.001}",7,0.8380426404259501,0.8878858096204836,True,7
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 7, 'n_init': 10, 'tol': 0.001}",7,0.8380426404259501,0.8878858096204836,True,7
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 7, 'n_init': 20, 'tol': 0.001}",7,0.8380426404259501,0.8878858096204836,True,7
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8380032882613705,0.9503168844015367,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8380032882613705,0.9503168844015367,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8380032882613705,0.9503168844015367,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8380032882613705,0.9503168844015367,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0}",3,0.8379354518508513,0.9301143954555567,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0}",3,0.8379354518508513,0.9301143954555567,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0}",3,0.8379117593981567,0.9299361261338458,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0}",3,0.8379117593981567,0.9299361261338458,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8379082749259547,0.9367221340988827,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8379082749259547,0.9367221340988827,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8379082749259547,0.9367221340988827,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8379082749259547,0.9367221340988827,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 6, 'n_init': 10, 'tol': 0.001}",6,0.8364365709814822,1.147530390150594,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 6, 'n_init': 10, 'tol': 0.001}",6,0.8364365709814822,1.147530390150594,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 6, 'n_init': 20, 'tol': 0.0}",6,0.8363332663485333,1.1018391912500924,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 6, 'n_init': 20, 'tol': 0.0}",6,0.8363332663485333,1.1018391912500924,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 6, 'n_init': 10, 'tol': 0.0}",6,0.8363222124353106,1.1409523382733269,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 6, 'n_init': 10, 'tol': 0.0}",6,0.8363222124353106,1.1409523382733269,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 6, 'n_init': 20, 'tol': 0.0}",6,0.8360946670358259,1.104007855200605,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 6, 'n_init': 20, 'tol': 0.0}",6,0.8360946670358259,1.104007855200605,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 6, 'n_init': 20, 'tol': 0.001}",6,0.835884714902439,1.1052317561846676,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 6, 'n_init': 20, 'tol': 0.001}",6,0.835884714902439,1.1052317561846676,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 6, 'n_init': 20, 'tol': 0.001}",6,0.835884714902439,1.1052317561846676,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 6, 'n_init': 20, 'tol': 0.001}",6,0.835884714902439,1.1052317561846676,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 6, 'n_init': 10, 'tol': 0.0}",6,0.8358630904587901,1.151636721107927,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 6, 'n_init': 10, 'tol': 0.001}",6,0.8358630904587901,1.151636721107927,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 6, 'n_init': 10, 'tol': 0.0}",6,0.8358630904587901,1.151636721107927,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 6, 'n_init': 10, 'tol': 0.001}",6,0.8358630904587901,1.151636721107927,True,6
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 4, 'n_init': 10, 'tol': 0.0}",4,0.8263030146943866,1.1508033380198257,True,4
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 4, 'n_init': 10, 'tol': 0.0}",4,0.8263030146943866,1.1508033380198257,True,4
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 4, 'n_init': 20, 'tol': 0.0}",4,0.8248148196331364,1.14919580863694,True,4
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 4, 'n_init': 20, 'tol': 0.0}",4,0.8248148196331364,1.14919580863694,True,4
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 4, 'n_init': 20, 'tol': 0.0}",4,0.8233301130361002,1.1588692930041689,True,4
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 4, 'n_init': 20, 'tol': 0.001}",4,0.8233301130361002,1.1588692930041689,True,4
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 4, 'n_init': 20, 'tol': 0.001}",4,0.8233301130361002,1.1588692930041689,True,4
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 4, 'n_init': 20, 'tol': 0.0}",4,0.8233301130361002,1.1588692930041689,True,4
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 4, 'n_init': 20, 'tol': 0.001}",4,0.8233301130361002,1.1588692930041689,True,4
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 4, 'n_init': 20, 'tol': 0.001}",4,0.8233301130361002,1.1588692930041689,True,4
